bracingly,"['B', 'R', 'EY1', 'S', 'IH0', 'NG', 'G', 'L', 'IY0']",RB
brack,"['B', 'R', 'AE1', 'K']",NN
bracks,"['B', 'R', 'AE1', 'K', 'S']",NNS
bracken,"['B', 'R', 'AE1', 'K', 'AH0', 'N']",NP
bracker,"['B', 'R', 'AE1', 'K', 'ER0']",NN
brackers,"['B', 'R', 'AE1', 'K', 'ER0', 'Z']",NNS
bracket,"['B', 'R', 'AE1', 'K', 'IH0', 'T']",NN
brackets,"['B', 'R', 'AE1', 'K', 'IH0', 'T', 'S']",NNS
brackish,"['B', 'R', 'AE1', 'K', 'IH0', 'SH']",JJ
brad,"['B', 'R', 'AE1', 'D']",NN
brads,"['B', 'R', 'AE1', 'D', 'Z']",NNS
bradbury,"['B', 'R', 'AE1', 'D', 'B', 'EH2', 'R', 'IY0']",NN
bradburies,"['B', 'R', 'AE1', 'D', 'B', 'EH2', 'R', 'IY0', 'Z']",NNS
bradford,"['B', 'R', 'AE1', 'D', 'F', 'ER0', 'D']",NP
bradley,"['B', 'R', 'AE1', 'D', 'L', 'IY0']",NP
bradshaw,"['B', 'R', 'AE1', 'D', 'SH', 'AO2']",NN
bradshaws,"['B', 'R', 'AE1', 'D', 'SH', 'AO2', 'Z']",NNS
bradycardia,"['B', 'R', 'AE2', 'D', 'AH0', 'K', 'AA1', 'R', 'D', 'IY0', 'AH0']",NN
bradycardias,"['B', 'R', 'AE2', 'D', 'AH0', 'K', 'AA1', 'R', 'D', 'IY0', 'AH0', 'Z']",NNS
bradycardia,"['B', 'R', 'AE2', 'D', 'IH0', 'K', 'AA1', 'R', 'D', 'IY0', 'AH0']",NN
bradycardias,"['B', 'R', 'AE2', 'D', 'IH0', 'K', 'AA1', 'R', 'D', 'IY0', 'AH0', 'Z']",NNS
brae,"['B', 'R', 'EY1']",NN-TL
brag,"['B', 'R', 'AE1', 'G']",VB
bragger,"['B', 'R', 'AE1', 'G', 'ER0']",NN
braggers,"['B', 'R', 'AE1', 'G', 'ER0', 'Z']",NNS
bragging,"['B', 'R', 'AE1', 'G', 'IH0', 'NG']",VBG
brahm,"['B', 'R', 'AA1', 'M']",NN
brahms,"['B', 'R', 'AA1', 'M', 'Z']",NNS
brahmin,"['B', 'R', 'AA1', 'M', 'IH0', 'N']",NN
brahmins,"['B', 'R', 'AA1', 'M', 'IH0', 'N', 'Z']",NNS
braid,"['B', 'R', 'EY1', 'D']",NN
braids,"['B', 'R', 'EY1', 'D', 'Z']",NNS
braided,"['B', 'R', 'EY1', 'D', 'IH0', 'D']",VBN
braiding,"['B', 'R', 'EY1', 'D', 'IH0', 'NG']",VBG
braille,"['B', 'R', 'EY1', 'L']",NP
brain,"['B', 'R', 'EY1', 'N']",NN
brains,"['B', 'R', 'EY1', 'N', 'Z']",NNS
brainer,"['B', 'R', 'EY1', 'N', 'ER0']",NN
brainers,"['B', 'R', 'EY1', 'N', 'ER0', 'Z']",NNS
brainless,"['B', 'R', 'EY1', 'N', 'L', 'IH0', 'S']",NN
brainlesses,"['B', 'R', 'EY1', 'N', 'L', 'IH0', 'S', 'EH', 'Z']",NNS
brains,"['B', 'R', 'EY1', 'N', 'Z']",NNS
brainwash,"['B', 'R', 'EY1', 'N', 'W', 'AA2', 'SH']",NN
brainwashes,"['B', 'R', 'EY1', 'N', 'W', 'AA2', 'SH', 'EH', 'Z']",NNS
brainwashing,"['B', 'R', 'EY1', 'N', 'W', 'AA2', 'SH', 'IH0', 'NG']",NN
brainwashings,"['B', 'R', 'EY1', 'N', 'W', 'AA2', 'SH', 'IH0', 'NG', 'Z']",NNS
brainy,"['B', 'R', 'EY1', 'N', 'IY0']",JJ
braise,"['B', 'R', 'EY1', 'Z']",NN
braises,"['B', 'R', 'EY1', 'Z', 'EH', 'Z']",NNS
brake,"['B', 'R', 'EY1', 'K']",NN
brakes,"['B', 'R', 'EY1', 'K', 'S']",NNS
brakeman,"['B', 'R', 'EY1', 'K', 'M', 'AH0', 'N']",NN
brakemen,"['B', 'R', 'EY1', 'K', 'M', 'AH0', 'N', 'Z']",NNS
braker,"['B', 'R', 'EY1', 'K', 'ER0']",NN
brakers,"['B', 'R', 'EY1', 'K', 'ER0', 'Z']",NNS
bram,"['B', 'R', 'AE1', 'M']",NN
brams,"['B', 'R', 'AE1', 'M', 'Z']",NNS
bramble,"['B', 'R', 'AE1', 'M', 'B', 'AH0', 'L']",JJ
bran,"['B', 'R', 'AE1', 'N']",NN
brans,"['B', 'R', 'AE1', 'N', 'Z']",NNS
branch,"['B', 'R', 'AE1', 'N', 'CH']",NN
branches,"['B', 'R', 'AE1', 'N', 'CH', 'S']",NNS
branched,"['B', 'R', 'AE1', 'N', 'CH', 'T']",VBN
branching,"['B', 'R', 'AE1', 'N', 'CH', 'IH0', 'NG']",VBG
branchlet,"['B', 'R', 'AE1', 'N', 'CH', 'L', 'AH0', 'T']",NN
branchlets,"['B', 'R', 'AE1', 'N', 'CH', 'L', 'AH0', 'T', 'S']",NNS
brand,"['B', 'R', 'AE1', 'N', 'D']",NN
brands,"['B', 'R', 'AE1', 'N', 'D', 'Z']",NNS
branded,"['B', 'R', 'AE1', 'N', 'D', 'IH0', 'D']",VBN
brandenburg,"['B', 'R', 'AE1', 'N', 'D', 'AH0', 'N', 'B', 'ER0', 'G']",NP-TL
brandenburger,"['B', 'R', 'AE1', 'N', 'D', 'AH0', 'N', 'B', 'ER0', 'G', 'ER0']",NN
brandenburgers,"['B', 'R', 'AE1', 'N', 'D', 'AH0', 'N', 'B', 'ER0', 'G', 'ER0', 'Z']",NNS
brander,"['B', 'R', 'AE1', 'N', 'D', 'ER0']",NN
branders,"['B', 'R', 'AE1', 'N', 'D', 'ER0', 'Z']",NNS
brandi,"['B', 'R', 'AE1', 'N', 'D', 'IY0']",NN
brandis,"['B', 'R', 'AE1', 'N', 'D', 'IY0', 'Z']",NNS
brandish,"['B', 'R', 'AE1', 'N', 'D', 'IH0', 'SH']",NN
brandishes,"['B', 'R', 'AE1', 'N', 'D', 'IH0', 'SH', 'EH', 'Z']",NNS
brandon,"['B', 'R', 'AE1', 'N', 'D', 'AH0', 'N']",NP
brandy,"['B', 'R', 'AE1', 'N', 'D', 'IY0']",NN
brandies,"['B', 'R', 'AE1', 'N', 'D', 'IY0', 'Z']",NNS
brandywine,"['B', 'R', 'AE1', 'N', 'D', 'IY0', 'W', 'AY2', 'N']",NP
brank,"['B', 'R', 'AE1', 'NG', 'K']",NN
branks,"['B', 'R', 'AE1', 'NG', 'K', 'S']",NNS
branner,"['B', 'R', 'AE1', 'N', 'ER0']",NN
branners,"['B', 'R', 'AE1', 'N', 'ER0', 'Z']",NNS
brant,"['B', 'R', 'AE1', 'N', 'T']",NN
brants,"['B', 'R', 'AE1', 'N', 'T', 'S']",NNS
brash,"['B', 'R', 'AE1', 'SH']",JJ
brashness,"['B', 'R', 'AE1', 'SH', 'N', 'AH0', 'S']",NN
brashnesses,"['B', 'R', 'AE1', 'SH', 'N', 'AH0', 'S', 'EH', 'Z']",NNS
brass,"['B', 'R', 'AE1', 'S']",NN
brasses,"['B', 'R', 'AE1', 'S', 'EH', 'Z']",NNS
brassard,"['B', 'R', 'AE1', 'S', 'ER0', 'D']",NN
brassards,"['B', 'R', 'AE1', 'S', 'ER0', 'D', 'Z']",NNS
brassy,"['B', 'R', 'AE1', 'S', 'IY0']",JJ
brat,"['B', 'R', 'AE1', 'T']",NN
brats,"['B', 'R', 'AE1', 'T', 'S']",NNS
brattle,"['B', 'R', 'AE1', 'T', 'AH0', 'L']",NN
brattles,"['B', 'R', 'AE1', 'T', 'AH0', 'L', 'Z']",NNS
bravado,"['B', 'R', 'AH0', 'V', 'AA1', 'D', 'OW0']",NN
bravadoes,"['B', 'R', 'AH0', 'V', 'AA1', 'D', 'OW0', 'Z']",NNS
brave,"['B', 'R', 'EY1', 'V']",JJ
bravely,"['B', 'R', 'EY1', 'V', 'L', 'IY0']",RB
braver,"['B', 'R', 'EY1', 'V', 'ER0']",JJR
bravery,"['B', 'R', 'EY1', 'V', 'ER0', 'IY0']",NN
braveries,"['B', 'R', 'EY1', 'V', 'ER0', 'IY0', 'Z']",NNS
braving,"['B', 'R', 'EY1', 'V', 'IH0', 'NG']",VBG
bravo,"['B', 'R', 'AA1', 'V', 'OW0']",UH
bravura,"['B', 'R', 'AH0', 'V', 'Y', 'UH1', 'R', 'AH0']",NN
bravuras,"['B', 'R', 'AH0', 'V', 'Y', 'UH1', 'R', 'AH0', 'Z']",NNS
brawl,"['B', 'R', 'AO1', 'L']",NN
brawls,"['B', 'R', 'AO1', 'L', 'Z']",NNS
brawling,"['B', 'R', 'AO1', 'L', 'IH0', 'NG']",NN
brawlings,"['B', 'R', 'AO1', 'L', 'IH0', 'NG', 'Z']",NNS
brawn,"['B', 'R', 'AO1', 'N']",NN
brawns,"['B', 'R', 'AO1', 'N', 'Z']",NNS
brawner,"['B', 'R', 'AO1', 'N', 'ER0']",NN
brawners,"['B', 'R', 'AO1', 'N', 'ER0', 'Z']",NNS
brawny,"['B', 'R', 'AO1', 'N', 'IY0']",NN
brawnies,"['B', 'R', 'AO1', 'N', 'IY0', 'Z']",NNS
bray,"['B', 'R', 'EY1']",NN
brays,"['B', 'R', 'EY1', 'Z']",NNS
brayer,"['B', 'R', 'EY1', 'ER0']",NN
brayers,"['B', 'R', 'EY1', 'ER0', 'Z']",NNS
brazen,"['B', 'R', 'EY1', 'Z', 'AH0', 'N']",JJ
brazenly,"['B', 'R', 'EY1', 'Z', 'AH0', 'N', 'L', 'IY0']",RB
brazenness,"['B', 'R', 'EY1', 'Z', 'AH0', 'N', 'AH0', 'S']",NN
brazennesses,"['B', 'R', 'EY1', 'Z', 'AH0', 'N', 'AH0', 'S', 'EH', 'Z']",NNS
brazier,"['B', 'R', 'EY1', 'Z', 'IY0', 'ER0']",NN
braziers,"['B', 'R', 'EY1', 'Z', 'IY0', 'ER0', 'Z']",NNS
brazil,"['B', 'R', 'AH0', 'Z', 'IH1', 'L']",NP
brazilian,"['B', 'R', 'AH0', 'Z', 'IH1', 'L', 'Y', 'AH0', 'N']",JJ
breach,"['B', 'R', 'IY1', 'CH']",NN
breaches,"['B', 'R', 'IY1', 'CH', 'S']",NNS
bread,"['B', 'R', 'EH1', 'D']",NN
breads,"['B', 'R', 'EH1', 'D', 'Z']",NNS
breadbasket,"['B', 'R', 'EH1', 'D', 'B', 'AE2', 'S', 'K', 'AH0', 'T']",NN
breadbaskets,"['B', 'R', 'EH1', 'D', 'B', 'AE2', 'S', 'K', 'AH0', 'T', 'S']",NNS
breadbox,"['B', 'R', 'EH1', 'D', 'B', 'AA2', 'K', 'S']",NN
breadboxes,"['B', 'R', 'EH1', 'D', 'B', 'AA2', 'K', 'S', 'EH', 'Z']",NNS
breadfruit,"['B', 'R', 'EH1', 'D', 'F', 'R', 'UW2', 'T']",NN
breadfruits,"['B', 'R', 'EH1', 'D', 'F', 'R', 'UW2', 'T', 'S']",NNS
breadth,"['B', 'R', 'EH1', 'D', 'TH']",NN
breadths,"['B', 'R', 'EH1', 'D', 'TH', 'S']",NNS
breadwinner,"['B', 'R', 'EH1', 'D', 'W', 'IH2', 'N', 'ER0']",NN
breadwinners,"['B', 'R', 'EH1', 'D', 'W', 'IH2', 'N', 'ER0', 'Z']",NNS
break,"['B', 'R', 'EY1', 'K']",VB
breakable,"['B', 'R', 'EY1', 'K', 'AH0', 'B', 'AH0', 'L']",JJ
breakage,"['B', 'R', 'EY1', 'K', 'IH0', 'JH']",NN
breakages,"['B', 'R', 'EY1', 'K', 'IH0', 'JH', 'Z']",NNS
breakaway,"['B', 'R', 'EY1', 'K', 'AH0', 'W', 'EY2']",NN
breakaways,"['B', 'R', 'EY1', 'K', 'AH0', 'W', 'EY2', 'Z']",NNS
breakdown,"['B', 'R', 'EY1', 'K', 'D', 'AW2', 'N']",NN
breakdowns,"['B', 'R', 'EY1', 'K', 'D', 'AW2', 'N', 'Z']",NNS
breaker,"['B', 'R', 'EY1', 'K', 'ER0']",NN
breakers,"['B', 'R', 'EY1', 'K', 'ER0', 'Z']",NNS
breakfast,"['B', 'R', 'EH1', 'K', 'F', 'AH0', 'S', 'T']",NN
breakfasts,"['B', 'R', 'EH1', 'K', 'F', 'AH0', 'S', 'T', 'S']",NNS
breaking,"['B', 'R', 'EY1', 'K', 'IH0', 'NG']",VBG
breakneck,"['B', 'R', 'EY1', 'K', 'N', 'EH2', 'K']",NN
breaknecks,"['B', 'R', 'EY1', 'K', 'N', 'EH2', 'K', 'S']",NNS
breakout,"['B', 'R', 'EY1', 'K', 'AW2', 'T']",NN
breakouts,"['B', 'R', 'EY1', 'K', 'AW2', 'T', 'S']",NNS
breakthrough,"['B', 'R', 'EY1', 'K', 'TH', 'R', 'UW2']",NN
breakthroughs,"['B', 'R', 'EY1', 'K', 'TH', 'R', 'UW2', 'Z']",NNS
breakup,"['B', 'R', 'EY1', 'K', 'AH2', 'P']",NN
breakups,"['B', 'R', 'EY1', 'K', 'AH2', 'P', 'S']",NNS
breakwater,"['B', 'R', 'EY1', 'K', 'W', 'AO2', 'T', 'ER0']",NN
breakwaters,"['B', 'R', 'EY1', 'K', 'W', 'AO2', 'T', 'ER0', 'Z']",NNS
bream,"['B', 'R', 'IY1', 'M']",NN
bream,"['B', 'R', 'IY1', 'M', 'Z']",NNS
breast,"['B', 'R', 'EH1', 'S', 'T']",NN
breasts,"['B', 'R', 'EH1', 'S', 'T', 'S']",NNS
breasted,"['B', 'R', 'EH1', 'S', 'T', 'AH0', 'D']",NP
breasted,"['B', 'R', 'EH1', 'S', 'T', 'IH0', 'D']",NP
breastfeeding,"['B', 'R', 'EH1', 'S', 'T', 'F', 'IY0', 'D', 'IH0', 'NG']",NN
breastfeedings,"['B', 'R', 'EH1', 'S', 'T', 'F', 'IY0', 'D', 'IH0', 'NG', 'Z']",NNS
breasting,"['B', 'R', 'EH1', 'S', 'T', 'IH0', 'NG']",NN
breastings,"['B', 'R', 'EH1', 'S', 'T', 'IH0', 'NG', 'Z']",NNS
breastplate,"['B', 'R', 'EH1', 'S', 'T', 'P', 'L', 'EY2', 'T']",NN
breastplates,"['B', 'R', 'EH1', 'S', 'T', 'P', 'L', 'EY2', 'T', 'S']",NNS
breath,"['B', 'R', 'EH1', 'TH']",NN
breaths,"['B', 'R', 'EH1', 'TH', 'S']",NNS
breathe,"['B', 'R', 'IY1', 'DH']",VB
breathed,"['B', 'R', 'IY1', 'DH', 'D']",VBD
breather,"['B', 'R', 'IY1', 'DH', 'ER0']",NN
breathers,"['B', 'R', 'IY1', 'DH', 'ER0', 'Z']",NNS
breathing,"['B', 'R', 'IY1', 'DH', 'IH0', 'NG']",VBG
breathless,"['B', 'R', 'EH1', 'TH', 'L', 'AH0', 'S']",JJ
breathlessly,"['B', 'R', 'EH1', 'TH', 'L', 'AH0', 'S', 'L', 'IY0']",RB
breathy,"['B', 'R', 'EH1', 'TH', 'IY0']",JJ
breck,"['B', 'R', 'EH1', 'K']",NN
brecks,"['B', 'R', 'EH1', 'K', 'S']",NNS
bred,"['B', 'R', 'EH1', 'D']",VBN
brede,"['B', 'R', 'IY1', 'D']",NN
bredes,"['B', 'R', 'IY1', 'D', 'Z']",NNS
bree,"['B', 'R', 'IY1']",NN
brees,"['B', 'R', 'IY1', 'Z']",NNS
breech,"['B', 'R', 'IY1', 'CH']",NN
breeches,"['B', 'R', 'IY1', 'CH', 'S']",NNS
breeching,"['B', 'R', 'IY1', 'CH', 'IH0', 'NG']",NN
breechings,"['B', 'R', 'IY1', 'CH', 'IH0', 'NG', 'Z']",NNS
breed,"['B', 'R', 'IY1', 'D']",NN
breeds,"['B', 'R', 'IY1', 'D', 'Z']",NNS
breeder,"['B', 'R', 'IY1', 'D', 'ER0']",NN
breeders,"['B', 'R', 'IY1', 'D', 'ER0', 'Z']",NNS
breeding,"['B', 'R', 'IY1', 'D', 'IH0', 'NG']",NP
breeze,"['B', 'R', 'IY1', 'Z']",NN
breezes,"['B', 'R', 'IY1', 'Z', 'EH', 'Z']",NNS
breezeway,"['B', 'R', 'IY1', 'Z', 'W', 'EY2']",NN
breezeways,"['B', 'R', 'IY1', 'Z', 'W', 'EY2', 'Z']",NNS
breezy,"['B', 'R', 'IY1', 'Z', 'IY0']",JJ
brenda,"['B', 'R', 'EH1', 'N', 'D', 'AH0']",NN
brendas,"['B', 'R', 'EH1', 'N', 'D', 'AH0', 'Z']",NNS
brendan,"['B', 'R', 'EH1', 'N', 'D', 'AH0', 'N']",NP
brender,"['B', 'R', 'EH1', 'N', 'D', 'ER0']",NN
brenders,"['B', 'R', 'EH1', 'N', 'D', 'ER0', 'Z']",NNS
brent,"['B', 'R', 'EH1', 'N', 'T']",NN
brents,"['B', 'R', 'EH1', 'N', 'T', 'S']",NNS
bret,"['B', 'R', 'EH1', 'T']",NN
brets,"['B', 'R', 'EH1', 'T', 'S']",NNS
breth,"['B', 'R', 'EH1', 'TH']",NN
breths,"['B', 'R', 'EH1', 'TH', 'S']",NNS
brethren,"['B', 'R', 'EH1', 'DH', 'R', 'AH0', 'N']",NNS
breton,"['B', 'R', 'EH1', 'T', 'AH0', 'N']",NP
brett,"['B', 'R', 'EH1', 'T']",NP
brevity,"['B', 'R', 'EH1', 'V', 'AH0', 'T', 'IY0']",NN
brevities,"['B', 'R', 'EH1', 'V', 'AH0', 'T', 'IY0', 'Z']",NNS
brew,"['B', 'R', 'UW1']",NP
brewer,"['B', 'R', 'UW1', 'ER0']",NN
brewers,"['B', 'R', 'UW1', 'ER0', 'Z']",NNS
brewery,"['B', 'R', 'UW1', 'ER0', 'IY0']",NN-TL
brewing,"['B', 'R', 'UW1', 'IH0', 'NG']",VBG
brewster,"['B', 'R', 'UW1', 'S', 'T', 'ER0']",NN
brewsters,"['B', 'R', 'UW1', 'S', 'T', 'ER0', 'Z']",NNS
brey,"['B', 'R', 'EY1']",NN
breys,"['B', 'R', 'EY1', 'Z']",NNS
brian,"['B', 'R', 'AY1', 'AH0', 'N']",NP
briar,"['B', 'R', 'AY1', 'ER0']",NN-TL
bribe,"['B', 'R', 'AY1', 'B']",VB
bribery,"['B', 'R', 'AY1', 'B', 'ER0', 'IY0']",NN
briberies,"['B', 'R', 'AY1', 'B', 'ER0', 'IY0', 'Z']",NNS
brick,"['B', 'R', 'IH1', 'K']",NN
bricks,"['B', 'R', 'IH1', 'K', 'S']",NNS
brickbat,"['B', 'R', 'IH1', 'K', 'B', 'AE2', 'T']",NN
brickbats,"['B', 'R', 'IH1', 'K', 'B', 'AE2', 'T', 'S']",NNS
brickel,"['B', 'R', 'IH1', 'K', 'AH0', 'L']",NN
brickels,"['B', 'R', 'IH1', 'K', 'AH0', 'L', 'Z']",NNS
bricklayer,"['B', 'R', 'IH1', 'K', 'L', 'EY2', 'ER0']",NN
bricklayers,"['B', 'R', 'IH1', 'K', 'L', 'EY2', 'ER0', 'Z']",NNS
brickle,"['B', 'R', 'IH1', 'K', 'AH0', 'L']",NN
brickles,"['B', 'R', 'IH1', 'K', 'AH0', 'L', 'Z']",NNS
brickyard,"['B', 'R', 'IH1', 'K', 'Y', 'AA2', 'R', 'D']",NN
brickyards,"['B', 'R', 'IH1', 'K', 'Y', 'AA2', 'R', 'D', 'Z']",NNS
bridal,"['B', 'R', 'AY1', 'D', 'AH0', 'L']",NN
bridals,"['B', 'R', 'AY1', 'D', 'AH0', 'L', 'Z']",NNS
bride,"['B', 'R', 'AY1', 'D']",NN
brides,"['B', 'R', 'AY1', 'D', 'Z']",NNS
bridegroom,"['B', 'R', 'AY1', 'D', 'G', 'R', 'UW2', 'M']",NN
bridegrooms,"['B', 'R', 'AY1', 'D', 'G', 'R', 'UW2', 'M', 'Z']",NNS
bridesmaid,"['B', 'R', 'AY1', 'D', 'Z', 'M', 'EY2', 'D']",NN
bridesmaids,"['B', 'R', 'AY1', 'D', 'Z', 'M', 'EY2', 'D', 'Z']",NNS
bridge,"['B', 'R', 'IH1', 'JH']",NN
bridges,"['B', 'R', 'IH1', 'JH', 'Z']",NNS
bridged,"['B', 'R', 'IH1', 'JH', 'D']",VBN
bridgehead,"['B', 'R', 'IH1', 'JH', 'HH', 'EH2', 'D']",NN
bridgeheads,"['B', 'R', 'IH1', 'JH', 'HH', 'EH2', 'D', 'Z']",NNS
bridgeman,"['B', 'R', 'IH1', 'JH', 'M', 'AH0', 'N']",NN
bridgemen,"['B', 'R', 'IH1', 'JH', 'M', 'AH0', 'N', 'Z']",NNS
bridger,"['B', 'R', 'IH1', 'JH', 'ER0']",NN
bridgers,"['B', 'R', 'IH1', 'JH', 'ER0', 'Z']",NNS
bridget,"['B', 'R', 'IH1', 'JH', 'AH0', 'T']",NP
bridget,"['B', 'R', 'IH1', 'JH', 'IH0', 'T']",NP
bridging,"['B', 'R', 'IH1', 'JH', 'IH0', 'NG']",NN
bridgings,"['B', 'R', 'IH1', 'JH', 'IH0', 'NG', 'Z']",NNS
bridle,"['B', 'R', 'AY1', 'D', 'AH0', 'L']",NN
bridles,"['B', 'R', 'AY1', 'D', 'AH0', 'L', 'Z']",NNS
bridled,"['B', 'R', 'AY1', 'D', 'AH0', 'L', 'D']",VBN
brief,"['B', 'R', 'IY1', 'F']",JJ
briefing,"['B', 'R', 'IY1', 'F', 'IH0', 'NG']",VBG
briefly,"['B', 'R', 'IY1', 'F', 'L', 'IY0']",RB
briefs,"['B', 'R', 'IY1', 'F', 'S']",NNS
brier,"['B', 'R', 'AY1', 'ER0']",NN
briers,"['B', 'R', 'AY1', 'ER0', 'Z']",NNS
brig,"['B', 'R', 'IH1', 'G']",NN
brigs,"['B', 'R', 'IH1', 'G', 'Z']",NNS
brigade,"['B', 'R', 'AH0', 'G', 'EY1', 'D']",NN-TL
brigade,"['B', 'R', 'IH0', 'G', 'EY1', 'D']",NN-TL
brigadier,"['B', 'R', 'IH2', 'G', 'AH0', 'D', 'IH1', 'R']",NN
brigadiers,"['B', 'R', 'IH2', 'G', 'AH0', 'D', 'IH1', 'R', 'Z']",NNS
briggs,"['B', 'R', 'IH1', 'G', 'Z']",NP
bright,"['B', 'R', 'AY1', 'T']",JJ
brighten,"['B', 'R', 'AY1', 'T', 'AH0', 'N']",NN
brightens,"['B', 'R', 'AY1', 'T', 'AH0', 'N', 'Z']",NNS
brightening,"['B', 'R', 'AY1', 'T', 'AH0', 'N', 'IH0', 'NG']",NN
brightenings,"['B', 'R', 'AY1', 'T', 'AH0', 'N', 'IH0', 'NG', 'Z']",NNS
brightening,"['B', 'R', 'AY1', 'T', 'N', 'IH0', 'NG']",NN
brightenings,"['B', 'R', 'AY1', 'T', 'N', 'IH0', 'NG', 'Z']",NNS
brightly,"['B', 'R', 'AY1', 'T', 'L', 'IY0']",RB
brightness,"['B', 'R', 'AY1', 'T', 'N', 'AH0', 'S']",NN
brightnesses,"['B', 'R', 'AY1', 'T', 'N', 'AH0', 'S', 'EH', 'Z']",NNS
brill,"['B', 'R', 'IH1', 'L']",NN
brills,"['B', 'R', 'IH1', 'L', 'Z']",NNS
brilliance,"['B', 'R', 'IH1', 'L', 'Y', 'AH0', 'N', 'S']",NN
brilliances,"['B', 'R', 'IH1', 'L', 'Y', 'AH0', 'N', 'S', 'EH', 'Z']",NNS
brilliant,"['B', 'R', 'IH1', 'L', 'Y', 'AH0', 'N', 'T']",JJ
brilliantly,"['B', 'R', 'IH1', 'L', 'Y', 'AH0', 'N', 'T', 'L', 'IY0']",RB
brim,"['B', 'R', 'IH1', 'M']",NN
brims,"['B', 'R', 'IH1', 'M', 'Z']",NNS
brimmed,"['B', 'R', 'IH1', 'M', 'D']",VBN
brimmer,"['B', 'R', 'IH1', 'M', 'ER0']",NN
brimmers,"['B', 'R', 'IH1', 'M', 'ER0', 'Z']",NNS
brimming,"['B', 'R', 'IH1', 'M', 'IH0', 'NG']",NN
brimmings,"['B', 'R', 'IH1', 'M', 'IH0', 'NG', 'Z']",NNS
brimstone,"['B', 'R', 'IH1', 'M', 'S', 'T', 'OW0', 'N']",NN
brimstones,"['B', 'R', 'IH1', 'M', 'S', 'T', 'OW0', 'N', 'Z']",NNS
brin,"['B', 'R', 'IH1', 'N']",NN
brins,"['B', 'R', 'IH1', 'N', 'Z']",NNS
brine,"['B', 'R', 'AY1', 'N']",NN
brines,"['B', 'R', 'AY1', 'N', 'Z']",NNS
briner,"['B', 'R', 'AY1', 'N', 'ER0']",NN
briners,"['B', 'R', 'AY1', 'N', 'ER0', 'Z']",NNS
bring,"['B', 'R', 'IH1', 'NG']",VB
brink,"['B', 'R', 'IH1', 'NG', 'K']",NN
brinks,"['B', 'R', 'IH1', 'NG', 'K', 'S']",NNS
brioche,"['B', 'R', 'IY2', 'OW1', 'SH']",NN
brioches,"['B', 'R', 'IY2', 'OW1', 'SH', 'EH', 'Z']",NNS
brioche,"['B', 'R', 'IY1', 'AA0', 'SH']",NN
brioches,"['B', 'R', 'IY1', 'AA0', 'SH', 'EH', 'Z']",NNS
brisk,"['B', 'R', 'IH1', 'S', 'K']",JJ
brisket,"['B', 'R', 'IH1', 'S', 'K', 'AH0', 'T']",NN
briskets,"['B', 'R', 'IH1', 'S', 'K', 'AH0', 'T', 'S']",NNS
briskly,"['B', 'R', 'IH1', 'S', 'K', 'L', 'IY0']",RB
bristle,"['B', 'R', 'IH1', 'S', 'AH0', 'L']",NN
bristles,"['B', 'R', 'IH1', 'S', 'AH0', 'L', 'Z']",NNS
bristled,"['B', 'R', 'IH1', 'S', 'AH0', 'L', 'D']",VBD
bristol,"['B', 'R', 'IH1', 'S', 'T', 'AH0', 'L']",NP
brit,"['B', 'R', 'IH1', 'T']",NN
brits,"['B', 'R', 'IH1', 'T', 'S']",NNS
britain,"['B', 'R', 'IH1', 'T', 'AH0', 'N']",NP
britannia,"['B', 'R', 'IH0', 'T', 'AE1', 'N', 'IY0', 'AH0']",NN
britannias,"['B', 'R', 'IH0', 'T', 'AE1', 'N', 'IY0', 'AH0', 'Z']",NNS
british,"['B', 'R', 'IH1', 'T', 'IH0', 'SH']",JJ
briton,"['B', 'R', 'IH1', 'T', 'AH0', 'N']",NP
brittany,"['B', 'R', 'IH1', 'T', 'AH0', 'N', 'IY0']",NP
britten,"['B', 'R', 'IH1', 'T', 'AH0', 'N']",NP-TL
brittle,"['B', 'R', 'IH1', 'T', 'AH0', 'L']",JJ
broach,"['B', 'R', 'OW1', 'CH']",VB
broad,"['B', 'R', 'AO1', 'D']",JJ
broadacre,"['B', 'R', 'AO1', 'D', 'EY0', 'K', 'ER0']",NN
broadacres,"['B', 'R', 'AO1', 'D', 'EY0', 'K', 'ER0', 'Z']",NNS
broadcast,"['B', 'R', 'AO1', 'D', 'K', 'AE2', 'S', 'T']",NN
broadcasts,"['B', 'R', 'AO1', 'D', 'K', 'AE2', 'S', 'T', 'S']",NNS
broadcaster,"['B', 'R', 'AO1', 'D', 'K', 'AE2', 'S', 'T', 'ER0']",NN
broadcasters,"['B', 'R', 'AO1', 'D', 'K', 'AE2', 'S', 'T', 'ER0', 'Z']",NNS
broaden,"['B', 'R', 'AO1', 'D', 'AH0', 'N']",VB
broadhead,"['B', 'R', 'AO1', 'D', 'HH', 'EH2', 'D']",NN
broadheads,"['B', 'R', 'AO1', 'D', 'HH', 'EH2', 'D', 'Z']",NNS
broadly,"['B', 'R', 'AO1', 'D', 'L', 'IY0']",RB
broadside,"['B', 'R', 'AO1', 'D', 'S', 'AY2', 'D']",RB
broadsword,"['B', 'R', 'AO1', 'D', 'S', 'AO2', 'R', 'D']",NN
broadswords,"['B', 'R', 'AO1', 'D', 'S', 'AO2', 'R', 'D', 'Z']",NNS
broadway,"['B', 'R', 'AO1', 'D', 'W', 'EY2']",NP
